date,precipitation_sum_mm,wind_speed_max_kmh,port
2022-05-08,0.1,16.8,Sagar-Sandheads
2022-05-09,20.2,18.8,Sagar-Sandheads
2022-05-10,7.8,23.3,Sagar-Sandheads
2022-05-11,6.5,24.0,Sagar-Sandheads
2022-05-12,7.0,28.2,Sagar-Sandheads
2022-05-13,1.2,37.6,Sagar-Sandheads
2022-05-14,0.1,37.8,Sagar-Sandheads
2022-05-15,0.9,36.2,Sagar-Sandheads
2022-05-16,0.2,34.4,Sagar-Sandheads
2022-05-17,0.3,33.5,Sagar-Sandheads
2022-05-18,1.7,30.4,Sagar-Sandheads
2022-05-19,0.9,32.0,Sagar-Sandheads
2022-05-20,0.3,27.6,Sagar-Sandheads
2022-05-21,4.0,31.0,Sagar-Sandheads
2022-05-22,0.0,29.4,Sagar-Sandheads
2022-05-23,0.9,19.7,Sagar-Sandheads
2022-05-24,5.6,15.9,Sagar-Sandheads
2022-05-25,2.3,18.7,Sagar-Sandheads
2022-05-26,0.0,18.1,Sagar-Sandheads
2022-05-27,0.2,18.2,Sagar-Sandheads
2022-05-28,0.0,20.9,Sagar-Sandheads
2022-05-29,5.9,16.6,Sagar-Sandheads
2022-05-30,1.5,20.6,Sagar-Sandheads
2022-05-31,0.5,19.5,Sagar-Sandheads
2022-06-01,1.2,18.9,Sagar-Sandheads
2022-06-02,0.8,22.2,Sagar-Sandheads
2022-06-03,0.3,27.9,Sagar-Sandheads
2022-06-04,2.5,30.2,Sagar-Sandheads
2022-06-05,1.1,30.8,Sagar-Sandheads
2022-06-06,0.3,29.4,Sagar-Sandheads
2022-06-07,0.4,28.2,Sagar-Sandheads
2022-06-08,0.8,26.7,Sagar-Sandheads
2022-06-09,5.3,29.7,Sagar-Sandheads
2022-06-10,1.6,31.9,Sagar-Sandheads
2022-06-11,15.7,30.0,Sagar-Sandheads
2022-06-12,0.0,31.8,Sagar-Sandheads
2022-06-13,0.0,31.1,Sagar-Sandheads
2022-06-14,0.1,31.9,Sagar-Sandheads
2022-06-15,15.3,32.2,Sagar-Sandheads
