date,precipitation_sum_mm,wind_speed_max_kmh,port
2022-11-25,0.0,14.1,Haldia
2022-11-26,0.0,10.4,Haldia
2022-11-27,0.0,9.8,Haldia
2022-11-28,0.0,10.2,Haldia
2022-11-29,0.0,11.6,Haldia
2022-11-30,0.0,10.1,Haldia
2022-12-01,0.0,13.7,Haldia
2022-12-02,0.0,12.5,Haldia
2022-12-03,0.0,10.4,Haldia
2022-12-04,0.0,16.1,Haldia
2022-12-05,0.0,13.7,Haldia
2022-12-06,0.0,13.4,Haldia
2022-12-07,0.0,13.0,Haldia
2022-12-08,0.0,13.0,Haldia
2022-12-09,0.0,12.8,Haldia
2022-12-10,0.0,11.4,Haldia
2022-12-11,0.0,9.4,Haldia
2022-12-12,0.0,9.1,Haldia
2022-12-13,0.0,11.7,Haldia
2022-12-14,0.0,13.0,Haldia
2022-12-15,0.0,10.8,Haldia
2022-12-16,0.0,11.9,Haldia
2022-12-17,0.0,11.3,Haldia
2022-12-18,0.0,10.0,Haldia
2022-12-19,0.0,11.3,Haldia
2022-12-20,0.0,10.2,Haldia
2022-12-21,0.0,9.7,Haldia
2022-12-22,0.0,9.4,Haldia
2022-12-23,0.0,8.7,Haldia
2022-12-24,0.0,15.8,Haldia
2022-12-25,0.0,14.6,Haldia
2022-12-26,0.0,11.1,Haldia
2022-12-27,0.0,16.1,Haldia
2022-12-28,0.0,12.8,Haldia
2022-12-29,0.0,10.6,Haldia
2022-12-30,0.0,8.4,Haldia
2022-12-31,0.0,10.6,Haldia
2023-01-01,1.3,7.8,Haldia
2023-01-02,0.0,9.7,Haldia
2023-01-03,0.0,12.2,Haldia
2023-01-04,0.0,16.3,Haldia
2023-01-05,0.0,19.1,Haldia
2023-01-06,0.0,16.0,Haldia
2023-01-07,0.0,15.1,Haldia
2023-01-08,0.0,14.3,Haldia
2023-01-09,0.0,13.0,Haldia
2023-01-10,0.0,12.2,Haldia
2023-01-11,0.0,12.3,Haldia
2023-01-12,0.0,10.8,Haldia
2023-01-13,0.0,16.3,Haldia
2023-01-14,0.0,13.7,Haldia
2023-01-15,0.0,11.0,Haldia
2023-01-16,3.0,17.3,Haldia
2023-01-17,0.1,9.5,Haldia
2023-01-18,0.4,8.6,Haldia
2023-01-19,0.0,11.3,Haldia
2023-01-20,0.0,8.7,Haldia
2023-01-21,0.0,9.1,Haldia
2023-01-22,0.0,9.2,Haldia
2023-01-23,0.0,14.0,Haldia
2023-01-24,0.0,12.1,Haldia
2023-01-25,0.0,12.5,Haldia
2023-01-26,0.0,10.4,Haldia
2023-01-27,0.0,12.2,Haldia
2023-01-28,0.0,16.1,Haldia
2023-01-29,0.0,13.4,Haldia
2023-01-30,0.0,10.3,Haldia
2023-01-31,0.0,10.4,Haldia
2023-02-01,0.0,16.0,Haldia
2023-02-02,0.0,17.4,Haldia
2023-02-03,0.0,17.4,Haldia
2023-02-04,0.0,12.7,Haldia
2023-02-05,0.0,9.9,Haldia
2023-02-06,0.0,17.4,Haldia
2023-02-07,0.0,13.8,Haldia
2023-02-08,0.0,14.8,Haldia
2023-02-09,0.0,14.0,Haldia
2023-02-10,0.0,16.6,Haldia
2023-02-11,0.0,15.2,Haldia
2023-02-12,0.0,18.3,Haldia
2023-02-13,0.0,11.8,Haldia
2023-02-14,0.0,9.5,Haldia
2023-02-15,0.0,12.6,Haldia
2023-02-16,0.0,15.1,Haldia
2023-02-17,1.3,13.0,Haldia
2023-02-18,0.2,11.3,Haldia
2023-02-19,0.2,11.9,Haldia
2023-02-20,0.0,20.1,Haldia
2023-02-21,0.0,15.5,Haldia
2023-02-22,0.0,23.1,Haldia
2023-02-23,0.0,21.1,Haldia
2023-02-24,0.0,15.5,Haldia
2023-02-25,0.0,12.8,Haldia
2023-02-26,0.0,11.3,Haldia
2023-02-27,0.0,16.0,Haldia
2023-02-28,0.0,10.4,Haldia
2023-03-01,0.0,16.5,Haldia
2023-03-02,0.0,10.1,Haldia
2023-03-03,0.0,13.0,Haldia
2023-03-04,0.0,14.2,Haldia
2023-03-05,0.0,11.8,Haldia
2023-03-06,0.0,12.3,Haldia
2023-03-07,0.0,10.8,Haldia
2023-03-08,0.0,8.6,Haldia
2023-03-09,0.0,10.0,Haldia
2023-03-10,0.0,11.6,Haldia
2023-03-11,0.1,14.7,Haldia
2023-03-12,0.0,9.2,Haldia
2023-03-13,0.0,19.1,Haldia
2023-03-14,0.0,22.2,Haldia
2023-03-15,0.0,21.4,Haldia
2023-03-16,1.0,19.7,Haldia
2023-03-17,11.1,13.6,Haldia
2023-03-18,20.9,20.0,Haldia
2023-03-19,18.3,16.3,Haldia
2023-03-20,5.1,23.0,Haldia
2023-03-21,14.4,16.3,Haldia
2023-03-22,4.3,12.3,Haldia
2023-03-23,7.0,12.1,Haldia
2023-03-24,0.0,11.9,Haldia
2023-03-25,0.8,17.7,Haldia
2023-03-26,1.8,14.8,Haldia
2023-03-27,4.4,13.8,Haldia
2023-03-28,1.3,16.7,Haldia
2023-03-29,0.4,19.1,Haldia
2023-03-30,0.6,18.0,Haldia
2023-03-31,13.7,18.8,Haldia
2023-04-01,1.7,16.2,Haldia
2023-04-02,2.1,15.2,Haldia
2023-04-03,0.0,13.6,Haldia
2023-04-04,0.0,20.1,Haldia
2023-04-05,0.0,17.7,Haldia
2023-04-06,0.0,11.3,Haldia
2023-04-07,0.0,9.8,Haldia
2023-04-08,0.0,10.5,Haldia
2023-04-09,0.0,9.5,Haldia
2023-04-10,1.4,10.7,Haldia
2023-04-11,0.0,16.4,Haldia
2023-04-12,0.0,12.5,Haldia
2023-04-13,0.0,22.5,Haldia
2023-04-14,0.0,19.4,Haldia
2023-04-15,0.0,14.8,Haldia
2023-04-16,0.0,18.5,Haldia
2023-04-17,0.0,18.7,Haldia
2023-04-18,0.0,17.2,Haldia
2023-04-19,0.0,20.3,Haldia
2023-04-20,0.0,23.4,Haldia
2023-04-21,0.0,30.7,Haldia
2023-04-22,0.0,18.8,Haldia
2023-04-23,3.4,19.5,Haldia
2023-04-24,10.3,14.0,Haldia
2023-04-25,1.2,9.4,Haldia
2023-04-26,1.9,11.5,Haldia
2023-04-27,5.1,23.1,Haldia
2023-04-28,4.9,23.0,Haldia
2023-04-29,5.4,14.8,Haldia
2023-04-30,0.9,15.9,Haldia
2023-05-01,0.0,11.7,Haldia
2023-05-02,0.1,19.4,Haldia
2023-05-03,18.2,17.2,Haldia
2023-05-04,1.3,18.4,Haldia
2023-05-05,3.7,14.4,Haldia
2023-05-06,0.3,10.4,Haldia
2023-05-07,0.8,16.4,Haldia
2023-05-08,0.0,16.4,Haldia
2023-05-09,0.0,21.6,Haldia
2023-05-10,0.0,23.2,Haldia
2023-05-11,0.0,21.6,Haldia
2023-05-12,0.1,16.8,Haldia
2023-05-13,0.8,16.9,Haldia
2023-05-14,0.0,24.8,Haldia
2023-05-15,2.7,25.1,Haldia
2023-05-16,0.0,29.8,Haldia
2023-05-17,0.4,30.7,Haldia
2023-05-18,4.9,29.4,Haldia
2023-05-19,3.2,25.1,Haldia
2023-05-20,0.0,21.3,Haldia
2023-05-21,0.0,28.6,Haldia
2023-05-22,0.0,28.6,Haldia
2023-05-23,0.0,26.3,Haldia
2023-05-24,2.7,20.4,Haldia
2023-05-25,0.1,28.3,Haldia
2023-05-26,21.7,21.7,Haldia
2023-05-27,6.0,20.2,Haldia
2023-05-28,1.6,16.6,Haldia
2023-05-29,0.1,11.6,Haldia
2023-05-30,0.3,19.4,Haldia
2023-05-31,29.1,14.7,Haldia
2023-06-01,17.7,14.6,Haldia
2023-06-02,10.9,22.1,Haldia
2023-06-03,21.8,24.0,Haldia
2023-06-04,0.0,23.0,Haldia
2023-06-05,0.0,21.2,Haldia
2023-06-06,15.4,22.0,Haldia
2023-06-07,0.2,17.2,Haldia
2023-06-08,0.1,25.3,Haldia
2023-06-09,33.5,23.5,Haldia
2023-06-10,0.1,17.9,Haldia
2023-06-11,8.7,21.0,Haldia
2023-06-12,0.4,24.3,Haldia
2023-06-13,0.3,26.1,Haldia
2023-06-14,0.0,25.5,Haldia
2023-06-15,0.0,20.9,Haldia
2023-06-16,0.0,24.4,Haldia
2023-06-17,0.0,29.2,Haldia
2023-06-18,12.1,27.6,Haldia
2023-06-19,29.9,23.4,Haldia
2023-06-20,0.1,25.4,Haldia
2023-06-21,1.4,24.8,Haldia
2023-06-22,8.7,17.6,Haldia
2023-06-23,7.2,14.3,Haldia
2023-06-24,53.2,18.1,Haldia
2023-06-25,13.3,23.7,Haldia
2023-06-26,24.4,16.9,Haldia
2023-06-27,29.8,23.9,Haldia
2023-06-28,34.1,27.2,Haldia
2023-06-29,17.0,26.3,Haldia
2023-06-30,7.0,22.9,Haldia
2023-07-01,6.0,23.9,Haldia
2023-07-02,8.5,16.2,Haldia
2023-07-03,3.5,21.0,Haldia
2023-07-04,3.1,17.7,Haldia
2023-07-05,16.4,13.8,Haldia
2023-07-06,7.9,23.5,Haldia
2023-07-07,9.5,23.5,Haldia
2023-07-08,13.9,19.5,Haldia
2023-07-09,3.4,19.9,Haldia
2023-07-10,2.5,19.6,Haldia
2023-07-11,3.6,23.8,Haldia
2023-07-12,3.2,23.4,Haldia
2023-07-13,3.8,16.4,Haldia
2023-07-14,40.8,16.4,Haldia
2023-07-15,19.9,17.7,Haldia
2023-07-16,4.3,19.6,Haldia
2023-07-17,5.2,15.9,Haldia
2023-07-18,5.8,19.5,Haldia
2023-07-19,1.8,21.4,Haldia
2023-07-20,2.4,24.7,Haldia
2023-07-21,23.7,22.6,Haldia
2023-07-22,16.2,22.9,Haldia
2023-07-23,3.6,21.7,Haldia
2023-07-24,0.7,20.5,Haldia
2023-07-25,6.3,24.7,Haldia
2023-07-26,4.4,22.2,Haldia
2023-07-27,7.1,27.0,Haldia
2023-07-28,7.9,23.7,Haldia
2023-07-29,20.6,14.1,Haldia
2023-07-30,9.9,12.0,Haldia
2023-07-31,39.3,16.3,Haldia
2023-08-01,54.2,25.1,Haldia
2023-08-02,13.2,38.6,Haldia
2023-08-03,4.8,29.3,Haldia
2023-08-04,0.1,24.2,Haldia
2023-08-05,2.1,26.5,Haldia
2023-08-06,12.3,26.4,Haldia
2023-08-07,19.0,17.2,Haldia
2023-08-08,13.8,11.3,Haldia
2023-08-09,8.0,12.8,Haldia
2023-08-10,1.0,16.6,Haldia
2023-08-11,10.3,12.2,Haldia
2023-08-12,13.4,14.8,Haldia
2023-08-13,17.8,10.5,Haldia
2023-08-14,6.0,10.9,Haldia
2023-08-15,7.9,11.8,Haldia
2023-08-16,16.6,12.9,Haldia
2023-08-17,15.7,14.0,Haldia
2023-08-18,5.4,30.3,Haldia
2023-08-19,3.4,24.1,Haldia
2023-08-20,1.7,21.8,Haldia
2023-08-21,0.2,21.5,Haldia
2023-08-22,9.7,22.9,Haldia
2023-08-23,14.1,18.1,Haldia
2023-08-24,11.8,17.1,Haldia
2023-08-25,13.3,15.1,Haldia
2023-08-26,45.4,16.7,Haldia
2023-08-27,1.5,15.9,Haldia
2023-08-28,0.7,13.8,Haldia
2023-08-29,0.6,9.9,Haldia
2023-08-30,0.0,12.8,Haldia
2023-08-31,0.9,8.7,Haldia
2023-09-01,3.6,16.2,Haldia
2023-09-02,1.9,12.5,Haldia
2023-09-03,14.6,13.7,Haldia
2023-09-04,5.9,17.3,Haldia
2023-09-05,20.8,23.8,Haldia
2023-09-06,7.6,16.3,Haldia
2023-09-07,20.1,14.4,Haldia
2023-09-08,12.8,23.7,Haldia
2023-09-09,5.8,18.4,Haldia
2023-09-10,0.4,18.8,Haldia
2023-09-11,1.4,15.7,Haldia
2023-09-12,9.8,11.9,Haldia
2023-09-13,15.9,20.9,Haldia
2023-09-14,11.9,31.7,Haldia
2023-09-15,11.9,20.3,Haldia
2023-09-16,2.0,14.8,Haldia
2023-09-17,1.5,10.3,Haldia
2023-09-18,14.1,9.7,Haldia
2023-09-19,15.3,13.0,Haldia
2023-09-20,6.6,25.7,Haldia
2023-09-21,12.1,24.5,Haldia
2023-09-22,15.4,25.0,Haldia
2023-09-23,6.9,23.9,Haldia
2023-09-24,11.2,22.7,Haldia
2023-09-25,9.6,16.5,Haldia
2023-09-26,0.0,14.9,Haldia
2023-09-27,4.1,11.1,Haldia
2023-09-28,12.8,8.5,Haldia
2023-09-29,33.5,10.2,Haldia
2023-09-30,21.4,19.2,Haldia
2023-10-01,9.0,18.5,Haldia
2023-10-02,22.6,19.6,Haldia
2023-10-03,44.2,22.7,Haldia
2023-10-04,37.0,23.1,Haldia
2023-10-05,28.3,18.9,Haldia
2023-10-06,22.1,15.9,Haldia
2023-10-07,2.0,9.4,Haldia
2023-10-08,3.7,11.9,Haldia
2023-10-09,1.0,16.6,Haldia
2023-10-10,0.0,11.5,Haldia
2023-10-11,0.0,9.9,Haldia
2023-10-12,0.0,9.8,Haldia
2023-10-13,0.0,9.5,Haldia
2023-10-14,0.1,11.5,Haldia
2023-10-15,0.0,10.8,Haldia
2023-10-16,0.0,11.2,Haldia
2023-10-17,0.5,10.5,Haldia
2023-10-18,0.0,11.5,Haldia
2023-10-19,0.0,12.5,Haldia
2023-10-20,0.0,12.3,Haldia
2023-10-21,0.0,13.5,Haldia
2023-10-22,0.1,14.0,Haldia
2023-10-23,4.0,17.0,Haldia
2023-10-24,1.8,20.8,Haldia
2023-10-25,0.4,12.5,Haldia
2023-10-26,0.0,10.5,Haldia
2023-10-27,0.5,8.8,Haldia
2023-10-28,0.9,8.0,Haldia
2023-10-29,0.0,10.9,Haldia
2023-10-30,0.0,9.5,Haldia
2023-10-31,0.0,10.8,Haldia
2023-11-01,0.1,7.6,Haldia
2023-11-02,0.0,8.4,Haldia
2023-11-03,0.5,9.4,Haldia
2023-11-04,2.1,12.6,Haldia
2023-11-05,1.8,16.3,Haldia
2023-11-06,0.0,15.0,Haldia
2023-11-07,0.0,13.2,Haldia
2023-11-08,0.0,12.2,Haldia
2023-11-09,0.0,11.4,Haldia
2023-11-10,0.0,14.9,Haldia
2023-11-11,0.0,12.4,Haldia
2023-11-12,0.0,15.1,Haldia
2023-11-13,0.0,15.2,Haldia
2023-11-14,0.0,12.3,Haldia
2023-11-15,0.0,15.5,Haldia
2023-11-16,0.4,22.3,Haldia
2023-11-17,0.8,29.5,Haldia
2023-11-18,0.0,11.8,Haldia
2023-11-19,0.0,13.1,Haldia
2023-11-20,0.0,11.1,Haldia
2023-11-21,0.1,9.1,Haldia
2023-11-22,0.0,10.9,Haldia
2023-11-23,0.0,10.7,Haldia
2023-11-24,0.0,9.7,Haldia
2023-11-25,0.0,14.5,Haldia
2023-11-26,0.0,13.4,Haldia
2023-11-27,0.0,7.9,Haldia
2023-11-28,0.0,8.3,Haldia
2023-11-29,0.0,9.3,Haldia
2023-11-30,0.0,9.7,Haldia
2023-12-01,0.0,14.3,Haldia
2023-12-02,0.0,13.4,Haldia
2023-12-03,0.0,13.4,Haldia
2023-12-04,0.0,13.2,Haldia
2023-12-05,0.0,12.9,Haldia
2023-12-06,0.5,17.3,Haldia
2023-12-07,13.1,16.3,Haldia
2023-12-08,0.0,15.0,Haldia
2023-12-09,0.0,13.7,Haldia
2023-12-10,0.0,12.7,Haldia
2023-12-11,0.0,15.3,Haldia
2023-12-12,0.0,10.6,Haldia
2023-12-13,0.0,10.4,Haldia
2023-12-14,0.0,10.5,Haldia
2023-12-15,0.0,13.7,Haldia
2023-12-16,0.0,13.1,Haldia
2023-12-17,0.0,10.9,Haldia
2023-12-18,0.0,11.1,Haldia
2023-12-19,0.0,11.6,Haldia
2023-12-20,0.0,12.4,Haldia
2023-12-21,0.0,10.7,Haldia
2023-12-22,0.0,9.8,Haldia
2023-12-23,0.0,13.0,Haldia
2023-12-24,0.0,10.6,Haldia
2023-12-25,0.0,9.7,Haldia
2023-12-26,0.0,10.2,Haldia
2023-12-27,0.0,10.5,Haldia
2023-12-28,0.0,9.8,Haldia
2023-12-29,0.0,13.1,Haldia
2023-12-30,0.0,13.5,Haldia
2023-12-31,0.0,13.4,Haldia
